Data_Publicacao,Portal,Casa,Noticia,Resumo,Rotulo_Especialista,Evidencia,Sentimento_Rotulo,Sentimento_Indice,Acertou,URL
2023-06-12,MoneyTimes,analistas,"Petrobras (PETR4), Vale (VALE3) e mais 8 ações para comprar esta semana, segundo Mirae","A Mirae trocou as ações de JHSF (JHSF3) por Iochpe-Maxion (MYPK3) em sua carteira para os dias 12 a 16 de junho. A troca foi feita para buscar retorno diferenciado no curto prazo, dizem os analistas. Além a nova integrante, Bradespar (BRAP4), Petrobras (PETR4), Multiplan (MULT3), Localiza (RENT3), Vale (VALE3), Itaú (ITUB4), CSU Digital (CSUD3), Sinqia (SQIA3) e Gerdau (GGBR4) compõem o portfólio. […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-vale-vale3-e-mais-8-acoes-para-comprar-esta-semana-segundo-mirae/
2023-06-20,MoneyTimes,jpmorgan,Petrobras (PETR4): Mais um bancão gringo recomenda compra e vê ‘risco Lula’ menor,"Dias após o JPMorgan elevar a Petrobras (PETR4) para compra, agora é a vez do Goldman Sachs coroar o bom momento da estatal. Em documento enviado a clientes nesta terça-feira (20), o bancão mudou a recomendação de neutra para compra, com preço-alvo para as ações preferenciais de R$ 41, potencial de ganhos de 34%, e de […]",Positive,recomenda compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-mais-um-bancao-gringo-recomenda-compra-veja-3-pontos-de-otimismo/
2023-06-20,Exame,jpmorgan,"Otimismo com a Petrobras: depois de JPMorgan, Goldman Sachs recomenda compra da ação","Banco destacou a política de dividendos e a de preços, além da alocação de investimentos",Positive,recomenda compra,Neutral,0.0,False,https://exame.com/invest/mercados/otimismo-com-a-petrobras-depois-de-jpmorgan-goldman-sachs-recomenda-compra-da-acao/
2023-06-21,InfoMoney,goldman sachs,"Petrobras (PETR4): Goldman Sachs é mais um “bancão” a elevar ação para compra, apesar do rali no ano; ação sobe forte",Goldman atribui a mudança à redução de riscos residuais após alguns esclarecimentos sobre as políticas a serem adotadas pelo novo governo,Positive,para compra,Positive,0.4769841730594635,True,https://www.infomoney.com.br/mercados/petrobras-petr4-goldman-sachs-e-mais-um-bancao-a-elevar-acao-para-compra-apesar-do-rali-de-50-no-ano/
2023-06-21,MoneyTimes,bank of america,Ibovespa: Por que Yduqs (YDUQ3) dispara? Petrobras (PETR4) avança e mineradoras caem,"O Ibovespa (IBOV) opera com ganhos no pregão desta quarta-feira (21), após desvalorização de 0,20% na última sessão. Por volta das 12h50, as ações de Yduqs (YDUQ3) disparavam 6,90%, a R$ 20,79. A disparada acontece após o Bank of America elevar a recomendação para os papéis, indo de “neutra” para “compra“, ao preço-alvo de R$ 11 […]",Positive,elevar a recomendação,Negative,-0.6835857629776001,False,https://www.moneytimes.com.br/ibovespa-por-que-yduqs-yduq3-dispara-petrobras-petr4-avanca-e-mineradoras-caem/
2023-06-26,InfoMoney,xp,"XP eleva preço-alvo de ação da Petrobras (PETR4), mas reitera PRIO (PRIO3) como preferida após rali da estatal","“Acreditamos que é hora de um retorno para as juniores, já que a Petrobras se aproxima de sua máxima de cinco anos”, aponta a XP",Positive,eleva preço-alvo,Positive,0.5441384315490723,True,https://www.infomoney.com.br/mercados/xp-eleva-preco-alvo-de-acao-da-petrobras-petr4-mas-reitera-prio-prio3-como-preferida-apos-rali-da-estatal/
2023-06-26,MoneyTimes,xp,"PETR4, PRIO3, RECV3 e RRRP3: O que esperar das petroleiras e qual é a melhor para investir, segundo XP","A XP Investimentos atualizou suas estimativas para o setor de óleo e gás com recomendação de compra para todas as companhias do setor sob sua cobertura, sendo elas a Petrobras (PETR4) e as júniores Prio (PRIO3), PetroRecôncavo (RECV3) e 3R Petroleum (RRRP3). Analistas da casa de análise chamam atenção para as petroleiras júniores, que foram atingidas por fatores […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petr4-prio3-recv3-e-rrrp3-o-que-esperar-das-petroleiras-e-qual-e-a-melhor-para-investir-segundo-xp/
2023-06-26,MoneyTimes,jpmorgan,Ibovespa: Por que Locaweb (LWSA3) despenca quase 10%? Petrobras (PETR3;PETR4) avança,"O Ibovespa (IBOV) opera em desvalorização no pregão desta segunda-feira (26) à espera da ata do Copom e da reunião do Conselho Monetário Nacional (CMN). Por volta de 13h, as ações de Locaweb (LWSA3) despencavam 9,37%, a R$ 8,50. O movimento acontece em paralelo à análise do JPMorgan de cortar a recomendação do papel para […]",Negative,cortar a recomendação,Negative,-0.8407312631607056,True,https://www.moneytimes.com.br/ibovespa-por-que-locaweb-lwsa3-despenca-quase-10-petrobras-petr3petr4-avanca/
2023-06-29,MoneyTimes,btg,"Day Trade: Petrobras (PETR3), Magazine Luiza (MGLU3) e mais 7 ações para comprar hoje e buscar até 3,8%","O PagBank, o BTG Pactual e a Ágora divulgaram suas recomendações de investimento para esta quinta-feira (29). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. As ações indicadas PagBank Empresa Ticker Entrada (R$) 1º alvo (R$) Potencial de ganho 2º alvo (R$) Potencial de ganho Stop (R$) Embraer EMBR3 18,27 […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-petrobras-petr3-magazine-luiza-mglu3-e-mais-7-acoes-para-comprar-hoje-e-buscar-ate-38/
2023-07-04,MoneyTimes,analistas,"Petrobras (PETR4): Apesar de salto de 30% no semestre, é outra petroleira que ‘rouba coração’ de analistas; veja qual","A Petrobras (PETR4) encerrou o primeiro semestre de 2023 em valorização de mais de 34%. No entanto, a petroleira não é a favorita entre analistas. Apesar de pontuarem aspectos positivos para a estatal, as petroleiras juniores são vistas com bons olhos por especialistas do setor, em especial, a Prio (PRIO3). Rafael Winalda, analista de equity […]",Positive,positivos para a estatal,Negative,-0.3667216897010803,False,https://www.moneytimes.com.br/petrobras-petr4-apesar-de-salto-de-30-no-semestre-e-outra-petroleira-que-rouba-coracao-de-analistas-veja-qual/
2023-07-14,MoneyTimes,jpmorgan,Tempo Real: Ibovespa (IBOV) cai nesta sexta (14) após queda nas vendas do varejo; semana também é negativa,"RESUMO: O Ibovespa (IBOV) engatou viés de baixa nesta sexta-feira (14), sem Petrobras (PETR4) para ajudar e com um desempenho pouco animador em Wall Street, apesar de o JPMorgan reportar salto no lucro do segundo trimestre do ano. O índice de referência da Bolsa brasileira recuou 1,30%, a 117.710,54 pontos. Com isso, o Ibovespa acumulou […]",Negative,é negativ,Negative,-0.8412682414054871,True,https://www.moneytimes.com.br/tempo-real-ibovespa-ibov-busca-repetir-alta-com-acoes-de-commodities/
2023-07-14,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), 3R Petroleum (RRRP3) e mais 6 ações para comprar hoje e buscar até 3,5%","O PagBank, o BTG Pactual e a Ágora divulgaram suas recomendações de investimento para esta sexta-feira (14). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. As ações indicadas PagBank Empresa Ticker Entrada (R$) 1º alvo (R$) Potencial de ganho 2º alvo (R$) Potencial de ganho Stop (R$) SLC Agrícola SLCE3 […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-petrobras-petr4-3r-petroleum-rrrp3-e-mais-6-acoes-para-comprar-hoje-e-buscar-ate-35/
2023-07-14,InfoMoney,analistas,"Goldman recomenda compra para Petrobras (PETR4) tendo dividendo entre os temas, mas vê outra petroleira se destacar no 2º semestre","Analistas veem colombiana Ecopetrol como maior petroleira pagadora na 2ª metade do ano na AL, mas têm recomendação neutra para essas ações",Positive,recomenda compra,Neutral,0.0,False,https://www.infomoney.com.br/mercados/goldman-recomenda-compra-para-petrobras-petr4-tendo-dividendo-entre-os-temas-mas-ve-outra-petroleira-se-destacar-no-2o-semestre/
2023-07-20,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), Vale (VALE3) e mais 6 ações para comprar hoje e buscar até 3%","O PagBank, o BTG Pactual e a Ágora divulgaram suas recomendações de investimento para esta quinta-feira (20). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. As ações indicadas PagBank Empresa Ticker Entrada (R$) 1º alvo (R$) Potencial de ganho 2º alvo (R$) Potencial de ganho Stop (R$) Minerva BEEF3 9,78 […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-compra-vale3-petr4-quinta-feira-20-07-2023/
2023-07-25,InfoMoney,jpmorgan,"JPMorgan corta projeção para o petróleo e revisa preço-alvo para Petrobras (PETR4), PRIO (PRIO3) e mais companhias","Banco cortou estimativas para o petróleo de US$ 80 para US$ 75 por barril até 2024, cortando preço-alvo para diversas companhias",Negative,cortando preço-alvo,Negative,-0.7653332948684692,True,https://www.infomoney.com.br/mercados/jpmorgan-corta-projecao-para-o-petroleo-e-revisa-preco-alvo-para-petrobras-petr4-prio-prio3-e-mais-companhias/
2023-07-29,InfoMoney,fitch,Fitch eleva ratings de Petrobras (PETR4) e várias empresas brasileiras após melhora em nota soberana; veja a lista,"Segundo a agência, a mudança foi motivada pelo desempenho macroeconômico e fiscal do soberano brasileiro melhor do que o esperado",Positive,eleva rating,Positive,0.420438140630722,True,https://www.infomoney.com.br/mercados/fitch-eleva-ratings-de-petrobras-petr4-e-varias-empresas-brasileiras-apos-melhora-em-nota-soberana-veja-a-lista/
2023-07-29,Exame,fitch,Fitch eleva ratings de Petrobras e várias empresas brasileiras após melhora em nota soberana,"Segundo a agência de avaliação de risco, a mudança foi motivada pelo desempenho macroeconômico e fiscal do soberano brasileiro melhor do que o esperado em meio aos choques, assim como ""políticas proativas e reformas""",Positive,eleva rating,Positive,0.4847638607025146,True,https://exame.com/invest/mercados/fitch-eleva-ratings-de-petrobras-e-varias-empresas-brasileiras-apos-melhora-em-nota-soberana/
2023-07-30,MoneyTimes,bb investimentos,"Tendência de alta? Petrobras (PETR4), Copom e outros pontos de atenção para o Ibovespa nos próximos dias","O Ibovespa fechou a última semana praticamente no zero a zero, tendo apresentado um leve recuo de 0,02% – sinal de que o mercado está cauteloso no curto prazo, na avaliação do BB Investimentos. Além do balanço decepcionante de Vale (VALE3), o mercado repercutiu dados de produção e vendas da Petrobras (PETR4) e a nova […]",Negative,decepcion,Neutral,0.0,False,https://www.moneytimes.com.br/tendencia-de-alta-petrobras-petr4-copom-e-outros-pontos-de-atencao-para-o-ibovespa-nos-proximos-dias/
2023-08-01,MoneyTimes,genial,Suzano (SUZB3) ou Klabin (KLAB11)? Genial destaca 5 pontos para cada ação e escolhe ‘top pick’,"A Genial Investimentos iniciou a cobertura de duas das principais ações do setor de papel & celulose nesta semana. Vale lembrar que, nesta terça-feira (1º) e na quarta (2), serão anunciados os resultados da Klabin (KLAB11) e Suzano (SUZB3), respectivamente. A corretora destacou os cinco principais pontos sobre os papéis do setor. Confira: Petrobras (PETR4) aprova nova […]",Positive,top pick,Neutral,0.0,False,https://www.moneytimes.com.br/suzano-suzb3-ou-klabin-klab11-genial-destaca-5-pontos-para-cada-acao-e-escolhe-top-pick/
2023-08-01,MoneyTimes,btg,"Day Trade: PETR4, MGLU3, VALE3 e mais 6 ações para comprar no 1º pregão de agosto e buscar até 3,8%","(Imagem: REUTERS/Amanda Perobelli) O PagBank, BTG Pactual e a Ágora divulgaram suas recomendações de investimento para esta terça-feira (1). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. As ações indicadas Ágora Empresa Ticker Entrada (R$) 1º alvo (R$) Potencial de ganho 2º alvo (R$) Potencial de ganho Stop (R$) […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petr4-mglu3-vale3-01-08-2023/
2023-08-02,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), B3 (B3SA3) e mais 6 ações para comprar em dia de Copom e buscar até 4%","(Imagem: REUTERS/Amanda Perobelli) O PagBank, BTG Pactual e a Ágora divulgaram suas recomendações de investimento para esta quarta-feira (2). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. As ações indicadas Ágora Empresa Ticker Entrada (R$) 1º alvo (R$) Potencial de ganho 2º alvo (R$) Potencial de ganho Stop (R$) […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petr4-b3sa3-02-08-2023/
2023-08-04,MoneyTimes,btg,"Petrobras (PETR4), Vale (VALE3) e mais 9 ações com dividendos de até 15,5% para comprar em agosto, segundo BTG","O BTG Pactual incluiu duas ações em sua carteira de dividendos para o mês de agosto: Cemig (CMIG4) e JBS (JBSS3). Vibra (VBBR3) e Minerva (BEEF3) saíram do portfólio para dar espaço às novas integrantes. De acordo com os analistas do banco, as operações da Cemig se mostram bastante eficientes, sendo umas das poucas distribuidoras que operam […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-vale-vale3-e-mais-9-acoes-com-dividendos-de-ate-155-para-comprar-em-agosto-segundo-btg/
2023-08-04,MoneyTimes,bradesco bbi,Petrobras (PETR4): O novo preço-alvo do Bradesco BBI após 2T23 e dividendos,"O Bradesco BBI elevou o preço-alvo para as ações da Petrobras (PETR4), de R$ 26 para R$ 38 ao final de 2024, após o anúncio de US$ 28 bilhões de lucro no segundo trimestre e o pagamento de US$ 3 bilhões em dividendos. A recomendação, no entanto, segue neutra. A ação da estatal é negociada […]",Positive,elevou o preço-alvo,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-o-novo-preco-alvo-do-bradesco-bbi-apos-2t23-e-dividendos/
2023-08-07,MoneyTimes,analistas,Para lucrar com dividendos: 22 analistas selecionam 8 ações para comprar em agosto; confira,"A lista de ações preferidas para lucrar com dividendos em agosto sofreu algumas mudanças nas carteiras de analistas. Papéis de estatais, como Petrobras (PETR4) e Banco do Brasil (BBAS3), ganharam espaço, enquanto a Vale (VALE3) voltou a liderar a lista, segundo levantamento do Money Times que revirou as carteiras de 22 bancos, corretoras e casas […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/para-lucrar-com-dividendos-22-analistas-selecionam-8-acoes-para-comprar-em-agosto-confira/
2023-08-10,InfoMoney,citi,Petrobras (PETR4): Citi aumenta ceticismo e corta recomendação de ADRs da estatal de compra para neutra,"O banco ainda cortou o preço-alvo dos ADRs PBR (equivalentes ao PETR3) de US$ 19 para US$ 14, vendo pouco espaço para altas",Negative,corta recomendação,Negative,-0.8314264416694641,True,https://www.infomoney.com.br/mercados/petrobras-petr4-acoes-citi-corta-recomendacao-adrs-compra-neutra-mais-cetico-estrategia-estatal/
2023-08-15,InfoMoney,analistas,Reajustes da Petrobras acima do esperado levam projeções do IPCA de 2023 para acima de 5%,"Maior parte dos analistas veem inflação de 2023 em 5,1%; mediana da projeção no Boletim Focus está em 4,84% há duas semanas",Positive,acima do esperado,Negative,-0.7336156368255615,False,https://www.infomoney.com.br/economia/reajustes-da-petrobras-acima-do-esperado-levam-projecoes-do-ipca-de-2023-para-acima-de-5/
2023-08-16,InfoMoney,bradesco bbi,Petrobras (PETR4) é elevada para compra por Bradesco BBI após subir preços de combustíveis: “retorno total pode superar 40%”,Banco vê grandes chances de que a maior parte desse aumento dos combustíveis se traduza em dividendos,Positive,para compra,Negative,-0.4455947577953338,False,https://www.infomoney.com.br/mercados/petrobras-petr4-acao-e-elevada-para-compra-por-bradesco-bbi-apos-subir-precos-retorno-total-pode-superar-40/
2023-08-16,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), BRF (BRFS3) e mais 6 ações para comprar hoje (16) e lucrar até 7,7%","(Imagem: REUTERS/Amanda Perobelli) O PagBank, BTG Pactual e a Ágora divulgaram suas recomendações de investimento para esta quarta-feira (16). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. As ações indicadas PagBank Empresa Ticker Entrada (R$) 1º alvo (R$) Potencial de ganho 2º alvo (R$) Potencial de ganho Stop (R$) […]",Positive,para compra,Positive,0.5482159852981567,True,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-brf-brfs3-acoes-16-08-2023/
