Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download,p_pos,p_neg,p_neu,Rotulo,Confianca,Indice
2024-10-09,2024,BRAV3,BRAVA ENERGIA S.A.,25291,Fato Relevante,,,Reorganização Societária - Incorporação de Subsidiárias Integrais,025291IPE091020240104557412-90,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290194&numSequencia=814920&numVersao=1,0.14218213,0.06884942,0.7889684,NEUTRAL,0.7889684,0.073332705
2024-10-10,2024,CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,23310,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - Rating de Crédito Fitch,023310IPE101020240204557510-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290628&numSequencia=815354&numVersao=2,0.1199674,0.09940894,0.7806236,NEUTRAL,0.7806236,0.020558462
2024-10-10,2024,CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,23310,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - Rating de Crédito Fitch,023310IPE101020240104557510-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290455&numSequencia=815181&numVersao=1,0.1199674,0.09940894,0.7806236,NEUTRAL,0.7806236,0.020558462
2024-10-10,2024,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,E-Freighter da Embraer recebe certificação da Administração Federal de Aviação dos Estados Unidos (FAA),020087IPE101020240104557511-67,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290634&numSequencia=815360&numVersao=1,0.60304165,0.075641304,0.32131705,POSITIVE,0.60304165,0.5274004
2024-10-10,2024,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação - Investor Day,001023IPE240920240304555905-44,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290384&numSequencia=815110&numVersao=3,0.21551628,0.11291251,0.6715712,NEUTRAL,0.6715712,0.10260377
2024-10-10,2024,IGTI11,IGUATEMI S.A.,8672,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notificação sobre negociação relevante,008672IPE101020240104557510-98,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290581&numSequencia=815307&numVersao=1,0.12178805,0.16153033,0.7166817,NEUTRAL,0.7166817,-0.039742284
2024-10-10,2024,IGTI11,IGUATEMI S.A.,8672,Fato Relevante,,,Notícia veiculada na mídia,008672IPE101020240104557511-01,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290582&numSequencia=815308&numVersao=1,0.19561547,0.24329886,0.5610857,NEUTRAL,0.5610857,-0.047683388
2024-10-11,2024,ASAI3,SENDAS DISTRIBUIDORA S.A.,25372,Fato Relevante,,,Fato Relevante - Cancelamento de termo de arrolamento pela Receita Federal,025372IPE111020240104557613-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291122&numSequencia=815848&numVersao=1,0.027476208,0.908524,0.06399987,NEGATIVE,0.908524,-0.8810478
2024-10-11,2024,YDUQ3,YDUQS PARTICIPACOES S.A.,21016,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aumento de vagas de medicina em Castanhal,021016IPE111020240104557605-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290871&numSequencia=815597&numVersao=1,0.60678184,0.15534435,0.23787376,POSITIVE,0.60678184,0.45143747
2024-10-11,2024,VALE3,VALE S.A.,4170,Fato Relevante,,,Vale aprova oferta pública de debêntures,004170IPE111020240104557612-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291062&numSequencia=815788&numVersao=1,0.16092588,0.052636787,0.78643733,NEUTRAL,0.78643733,0.10828909
2024-10-11,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Vale descaracteriza Dique 1A,004170IPE111020240104557605-83,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290877&numSequencia=815603&numVersao=1,0.0455181,0.9008949,0.05358699,NEGATIVE,0.9008949,-0.8553768
2024-10-11,2024,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - Relatório de Finanças Sustentáveis,012653IPE111020240104557606-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290879&numSequencia=815605&numVersao=1,0.120046526,0.10233232,0.7776211,NEUTRAL,0.7776211,0.01771421
2024-10-11,2024,CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,23310,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - Rating de Crédito Fitch,023310IPE101020240304557510-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290980&numSequencia=815706&numVersao=3,0.1199674,0.09940894,0.7806236,NEUTRAL,0.7806236,0.020558462
2024-10-11,2024,BRAV3,BRAVA ENERGIA S.A.,25291,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados de Produção - Setembro 2024,025291IPE111020240104557606-23,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290882&numSequencia=815608&numVersao=1,0.2661923,0.19492641,0.53888136,NEUTRAL,0.53888136,0.07126588
2024-10-14,2024,HAPV3,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,24392,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,8ª emissão de Debêntures,024392IPE141020240104557912-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291347&numSequencia=816073&numVersao=1,0.14451621,0.10301276,0.752471,NEUTRAL,0.752471,0.04150345
2024-10-14,2024,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,"Negociações atípicas de valores mobiliários, o que resultará na transmissão simultânea do arquivo para a B3 e CVM",020931IPE111020240104557912-29,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291336&numSequencia=816062&numVersao=1,0.03149218,0.91258883,0.05591902,NEGATIVE,0.91258883,-0.88109666
2024-10-14,2024,PSSA3,PORTO SEGURO SA,16659,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Solicitação de esclarecimentos sobre oscilação atípica,016659IPE141020240104557911-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291312&numSequencia=816038&numVersao=1,0.081427194,0.52035403,0.3982188,NEGATIVE,0.52035403,-0.43892685
2024-10-14,2024,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,003980IPE141020240104557905-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291203&numSequencia=815929&numVersao=1,0.03414469,0.92137396,0.04448135,NEGATIVE,0.92137396,-0.88722926
2024-10-14,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras assina três contratos de concessão na Bacia de Pelotas,009512IPE141020240104557905-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291199&numSequencia=815925&numVersao=1,0.25583664,0.101172954,0.6429904,NEUTRAL,0.6429904,0.15466368
2024-10-14,2024,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteracao data de realizacao reuniao publica com analistas,022616IPE141020240104557909-34,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291256&numSequencia=815982&numVersao=1,0.078592844,0.12542993,0.79597723,NEUTRAL,0.79597723,-0.046837084
2024-10-15,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Relatório de produção e vendas da Vale no 3T24,004170IPE121020240204558011-63,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291716&numSequencia=816442&numVersao=2,0.66103846,0.07770566,0.2612559,POSITIVE,0.66103846,0.5833328
2024-10-15,2024,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Resposta ao Ofício nº 673/2024-SLE,019569IPE151020240104558011-25,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291626&numSequencia=816352&numVersao=1,0.0927066,0.18328474,0.7240086,NEUTRAL,0.7240086,-0.09057815
2024-10-15,2024,AZUL4,AZUL S.A.,24112,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,024112IPE151020240104558011-27,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291629&numSequencia=816355&numVersao=1,0.19978715,0.2474598,0.55275303,NEUTRAL,0.55275303,-0.047672644
2024-10-15,2024,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,FPSO Maria Quitéria entra em operação no pré-sal da Bacia de Campos,009512IPE151020240104558006-30,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291422&numSequencia=816148&numVersao=1,0.50636107,0.090805754,0.40283322,POSITIVE,0.50636107,0.4155553
2024-10-15,2024,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Embraer investirá até US$ 70 milhões em novas instalações  de MRO para jatos comerciais no Aeroporto Perot Field Alliance, em Fort Worth, no Texas",020087IPE151020240104558013-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291742&numSequencia=816468&numVersao=1,0.8168722,0.041227162,0.14190073,POSITIVE,0.8168722,0.775645
2024-10-16,2024,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Início das obras de implantação do Sistema de Transmissão Asa Branca,017329IPE161020240104558105-83,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291858&numSequencia=816584&numVersao=1,0.5063203,0.059504084,0.4341756,POSITIVE,0.5063203,0.4468162
2024-10-16,2024,CVCB3,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA,23310,Fato Relevante,,,Aprovação do Reperfilamento das Debêntures 4ª e 5ª Emissões na AGD e RCA,023310IPE161020240104558111-71,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292092&numSequencia=816818&numVersao=1,0.05049002,0.7855403,0.1639697,NEGATIVE,0.7855403,-0.73505026
2024-10-16,2024,CSNA3,CIA SIDERURGICA NACIONAL,4030,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Assinatura de Proposta Não Vinculante para Alienação de Participação Minoritária na CSN Mineração,004030IPE161020240104558105-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291856&numSequencia=816582&numVersao=1,0.060442887,0.1578288,0.78172827,NEUTRAL,0.78172827,-0.097385906
2024-10-16,2024,CSNA3,CIA SIDERURGICA NACIONAL,4030,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Assinatura de Proposta Não Vinculante para Alienação de Participação Minoritária na CSN Mineração,004030IPE161020240204558105-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292198&numSequencia=816924&numVersao=2,0.060442887,0.1578288,0.78172827,NEUTRAL,0.78172827,-0.097385906
2024-10-16,2024,LIGT3,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Procedimento do Chapter 15,019879IPE161020240104558105-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291849&numSequencia=816575&numVersao=1,0.15189977,0.19489919,0.65320104,NEUTRAL,0.65320104,-0.042999417
2024-10-16,2024,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Convite Reunião Interativa - Resultados do 3º Trimestre 2024,019348IPE161020240104558111-48,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292071&numSequencia=816797&numVersao=1,0.118833184,0.113917515,0.76724935,NEUTRAL,0.76724935,0.0049156696
2024-10-16,2024,CPFE3,CPFL ENERGIA SA,18660,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Convite para a Videoconferência de Resultados do 3T24,018660IPE161020240104558110-06,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292013&numSequencia=816739&numVersao=1,0.09544183,0.08688675,0.81767136,NEUTRAL,0.81767136,0.0085550845
2024-10-16,2024,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Período de silêncio para divulgação do 3T24,023159IPE161020240104558105-80,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291857&numSequencia=816583&numVersao=1,0.06427207,0.61931777,0.31641012,NEGATIVE,0.61931777,-0.5550457
2024-10-16,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Vale informa restabelecimento de energia em Onça Puma,004170IPE161020240104558105-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1291848&numSequencia=816574&numVersao=1,0.06240929,0.86877155,0.06881916,NEGATIVE,0.86877155,-0.8063623
2024-10-17,2024,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação a analistas,017329IPE171020240104558205-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292248&numSequencia=816974&numVersao=1,0.14922118,0.13033576,0.720443,NEUTRAL,0.720443,0.018885419
2024-10-17,2024,ASAI3,SENDAS DISTRIBUIDORA S.A.,25372,Fato Relevante,,,Revisão e inclusão de expectativas para os anos de 2025 e 2026.,025372IPE171020240104558210-84,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292458&numSequencia=817184&numVersao=1,0.16666439,0.10800468,0.725331,NEUTRAL,0.725331,0.05865971
2024-10-17,2024,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Boletim de Relações com Investidores, base setembro 2024",015253IPE171020240104558211-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292497&numSequencia=817223&numVersao=1,0.13044871,0.13256975,0.7369815,NEUTRAL,0.7369815,-0.0021210313
2024-10-17,2024,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Emissão de Senior Notes,022616IPE171020240104558211-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292510&numSequencia=817236&numVersao=1,0.17487678,0.13955402,0.68556917,NEUTRAL,0.68556917,0.035322756
2024-10-17,2024,RENT3,LOCALIZA RENT A CAR SA,19739,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Aprovação pelo Conselho de Administração de outorga de garantia fidejussória no âmbito da 15ª emissão de debêntures simples da Localiza Fleet S.A.||Resgate Antecipado da 1ª Emissão de Notas Comerciais, da 2ª série da 13ª Emissão de Debêntures, da 1ª e da 2ª série da 24ª Emissão de Debêntures, da 28ª e da 32ª Emissão de Debêntures",019739IPE171020240104558211-86,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292531&numSequencia=817257&numVersao=1,0.12106966,0.14127442,0.7376559,NEUTRAL,0.7376559,-0.02020476
2024-10-17,2024,MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aprovação definitiva e sem restrições pelo CADE da operação divulgada em 19 de setembro de 2024,020982IPE171020240104558211-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292493&numSequencia=817219&numVersao=1,0.11893975,0.10722723,0.77383304,NEUTRAL,0.77383304,0.011712521
2024-10-17,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Webinar ESG,004170IPE171020240104558205-67,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292263&numSequencia=816989&numVersao=1,0.17715298,0.12316058,0.69968647,NEUTRAL,0.69968647,0.053992398
2024-10-17,2024,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Fato Relevante,,,Liquidação Debêntures,002437IPE171020240104558212-45,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292548&numSequencia=817274&numVersao=1,0.28346384,0.12438574,0.59215033,NEUTRAL,0.59215033,0.15907809
2024-10-17,2024,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Disponibilização de relatório de rating no âmbito da oferta pública de distribuição da 10a emissão debêntures simples,004170IPE171020240104558212-61,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292564&numSequencia=817290&numVersao=1,0.13736677,0.059944745,0.8026884,NEUTRAL,0.8026884,0.07742202
2024-10-17,2024,RENT3,LOCALIZA  FLEET S.A.,24813,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aprovação pelo Conselho de Administração da 15ª (décima quinta) emissão de debêntures da Localiza Fleet S.A. e Resgate Antecipado da 12ª Emissão de Debêntures,024813IPE171020240104558211-68,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292533&numSequencia=817259&numVersao=1,0.18844894,0.1031761,0.7083749,NEUTRAL,0.7083749,0.08527283
2024-10-18,2024,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Embraer registra aumento de 33% nas entregas em relação ao ano anterior e atinge recorde de US$ 22,7 bilhões na carteira de pedidos",020087IPE181020240104558310-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292837&numSequencia=817563&numVersao=1,0.8482241,0.0980522,0.053723697,POSITIVE,0.8482241,0.7501719
2024-10-18,2024,VIVT3,TELEFÔNICA BRASIL S.A.,17671,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Investimento Vivo Ventures - Agrolend,017671IPE181020240104558305-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292629&numSequencia=817355&numVersao=1,0.48081797,0.08646794,0.43271407,POSITIVE,0.48081797,0.39435005
2024-10-18,2024,HYPE3,HYPERA S/A,21431,Fato Relevante,,,Aquisição de Ações de Emissão da Própria Companhia||Modificação de Projeções Divulgadas,021431IPE181020240104558311-49,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292893&numSequencia=817619&numVersao=1,0.1059293,0.0862324,0.80783826,NEUTRAL,0.80783826,0.019696899
2024-10-18,2024,VALE3,VALE S.A.,4170,Fato Relevante,,,Vale atualiza sobre negociação de acordo para reparação integral  pelo rompimento da barragem de Fundão da Samarco,004170IPE181020240104558310-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1292803&numSequencia=817529&numVersao=1,0.043568198,0.8450956,0.11133617,NEGATIVE,0.8450956,-0.8015274
